128,192,128,160,128,128,128,128,128,192,192,144,128,144,144,144,160,128,192,128,144,128,192,128,128,128,160,128,160,192,160,128,128,128,128,128,128,160,144,128,128,192,128,128,128,128,128,128,128,128,192,128,128,192,128,192,128,128,192,128,128,192,160,192
192,128,128,128,128,208,128,144,192,192,128,192,128,144,144,192,128,192,144,192,144,128,192,128,128,192,128,144,144,144,128,160,128,144,128,128,144,192,128,128,128,208,128,144,128,160,128,192,128,128,128,128,128,192,128,144,128,144,128,128,192,128,128,128
128,128,208,192,128,128,128,128,192,128,192,128,192,192,128,192,128,128,128,192,192,128,128,192,192,160,192,144,128,128,128,144,144,128,144,128,128,128,192,128,192,128,144,144,192,128,192,144,128,128,192,160,128,128,144,192,144,128,192,128,160,144,192,128
176,160,128,192,128,128,128,192,128,144,144,128,128,128,128,160,160,192,192,128,128,128,144,144,128,192,144,144,160,128,144,192,128,128,144,160,128,144,160,128,192,128,192,128,128,128,192,128,192,160,128,192,192,160,160,128,192,128,128,192,160,144,128,128
128,128,128,128,128,192,128,160,128,128,128,128,128,128,128,192,128,128,128,128,144,128,144,160,128,192,128,128,128,128,128,128,128,192,128,128,128,128,128,128,192,192,128,128,192,128,128,128,144,128,128,160,128,128,160,128,176,128,128,128,128,128,128,144
128,128,128,128,192,128,128,128,128,128,192,128,128,192,128,128,128,128,128,192,128,128,160,192,128,160,128,128,128,128,128,128,128,128,128,192,128,192,128,128,128,128,160,144,144,128,128,128,144,128,128,128,128,128,128,128,128,192,128,128,192,144,128,144
128,192,160,128,128,144,128,128,128,128,128,128,192,128,192,144,128,128,128,128,128,128,128,160,128,128,192,128,192,208,144,128,128,128,128,128,128,128,128,128,144,128,128,128,144,160,128,128,128,192,144,144,128,144,144,128,128,128,128,128,128,128,128,128
128,128,128,128,144,128,128,128,128,128,128,128,128,128,160,128,192,192,128,128,192,128,192,128,192,128,144,144,128,128,144,128,144,128,144,128,192,128,192,128,128,128,128,128,128,128,160,144,128,192,144,192,128,128,128,128,128,128,128,128,192,144,160,128
128,128,128,128,128,128,128,160,128,192,128,128,160,160,192,144,192,128,128,192,192,128,192,128,192,128,128,128,128,192,128,128,144,128,144,192,144,176,128,128,128,192,128,128,128,144,128,128,128,192,128,160,128,128,128,192,192,128,128,128,128,192,144,128
192,128,192,128,128,128,128,192,128,128,128,128,128,128,128,128,128,192,144,192,160,128,144,160,128,160,128,128,128,128,128,160,192,128,144,128,128,128,128,160,128,128,128,192,128,128,176,128,128,128,128,192,128,192,128,128,176,128,160,144,128,128,160,128
128,192,128,128,128,192,128,160,128,128,160,128,128,128,144,128,192,192,128,128,144,144,128,128,160,192,128,160,128,192,128,128,128,192,128,128,128,128,128,128,128,160,128,128,128,128,160,144,160,144,128,192,144,176,192,128,128,176,128,128,128,192,128,144
128,128,128,128,128,128,128,128,160,128,128,144,128,128,192,128,192,128,128,128,128,144,128,128,160,144,128,128,160,160,128,128,128,144,128,176,128,128,192,128,128,192,128,128,128,128,144,144,128,192,128,128,144,128,192,192,128,128,128,128,128,128,144,128
128,192,144,144,144,128,128,128,192,160,128,128,128,192,128,192,128,128,144,128,128,128,128,128,128,144,128,192,144,144,128,128,128,144,128,176,128,192,128,144,128,128,144,128,160,128,128,128,128,128,128,128,128,192,128,128,144,192,144,144,176,128,128,128
128,160,144,160,128,128,192,128,160,128,128,128,128,144,144,128,128,160,128,128,128,128,128,144,128,128,160,144,128,144,128,128,128,128,128,192,128,128,192,144,128,192,128,128,128,144,128,192,144,128,128,128,192,128,128,128,192,144,128,128,128,144,128,144
128,128,128,192,144,192,128,128,128,144,160,128,128,192,192,128,192,144,160,128,128,192,128,144,160,192,128,128,128,144,192,128,160,176,128,128,192,144,144,192,128,128,128,128,128,128,128,144,128,128,128,128,128,128,128,128,192,192,192,128,128,128,144,192
128,128,128,128,128,208,192,192,128,192,160,192,128,144,208,160,144,128,128,128,128,128,128,192,192,144,128,128,144,128,160,128,128,128,128,144,128,128,128,128,128,192,192,192,144,192,144,128,128,128,144,144,192,176,128,192,128,128,128,160,144,128,128,128
128,144,192,128,128,128,144,144,144,192,128,128,128,128,192,128,160,128,128,144,128,128,192,192,144,128,192,144,128,128,128,128,128,144,128,128,128,128,128,128,128,128,160,128,128,128,192,144,160,128,160,128,128,160,160,128,128,128,160,128,144,192,192,128
128,144,128,144,128,128,160,128,128,128,128,128,128,192,128,128,128,160,192,128,192,192,192,192,160,208,160,128,144,144,160,160,128,128,192,192,128,192,128,192,128,128,128,160,128,128,128,128,192,128,128,128,128,144,128,144,160,128,128,128,128,128,192,192
144,144,128,128,128,128,128,128,128,192,128,128,192,192,128,128,192,192,128,144,128,192,128,128,192,128,192,128,128,128,128,128,128,128,176,144,128,128,128,128,128,160,192,128,128,128,144,128,128,128,160,128,128,160,128,128,128,192,128,128,128,128,128,160
128,128,128,144,128,144,128,192,128,128,160,128,128,144,128,144,144,128,128,128,128,128,128,192,128,128,160,128,128,192,192,128,128,144,144,128,128,144,128,192,128,144,128,128,192,128,128,192,144,144,128,192,128,144,144,128,128,160,128,128,128,128,192,192
192,128,192,192,128,128,160,144,128,192,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,192,128,192,192,128,128,128,128,128,144,128,192,144,192,144,128,128,128,128,128,128,208,128,128,128,192,144,144,176,144,128,128,144,192,128,192,128,128,160
160,128,128,128,160,144,128,128,128,144,192,128,128,128,128,192,128,144,144,192,128,128,128,128,128,128,144,128,128,192,128,128,128,128,128,128,128,128,128,192,128,128,128,144,128,128,128,160,128,128,128,128,128,192,128,128,128,128,128,128,192,128,128,128
128,128,128,160,128,128,176,128,144,128,160,144,128,128,128,160,144,128,128,128,128,160,160,192,128,128,128,192,128,128,128,192,128,128,144,128,128,128,128,192,128,128,128,128,128,128,160,128,192,192,192,128,128,192,128,160,128,192,128,128,192,128,128,128
128,128,128,160,192,128,192,128,128,128,192,192,128,192,128,192,128,208,128,128,128,128,144,128,128,128,128,128,144,128,128,128,192,144,144,128,192,128,144,128,128,128,128,128,128,128,192,128,192,144,128,176,128,128,128,192,192,128,144,128,128,128,192,128
128,128,128,160,128,128,128,128,128,144,128,128,160,160,128,144,160,128,160,128,128,128,192,192,128,144,128,128,144,144,192,160,128,192,128,128,192,192,144,128,192,128,144,128,160,192,128,192,144,144,128,128,128,160,128,128,144,144,128,176,144,128,128,160
128,128,144,160,128,128,128,144,128,144,128,160,192,160,128,192,192,192,128,128,128,128,192,128,192,160,192,128,128,128,192,128,128,128,144,192,128,192,192,128,192,192,128,192,128,128,128,128,128,128,160,128,192,128,160,144,128,192,192,128,160,128,128,192
160,128,128,128,128,192,128,160,128,192,128,128,128,128,144,144,192,128,144,144,128,128,192,128,144,192,128,128,128,144,128,128,160,128,144,128,128,128,128,128,128,144,192,192,192,192,128,128,128,128,144,144,128,128,192,128,128,128,128,144,144,128,144,192
144,128,128,128,160,128,128,160,128,144,128,128,128,160,128,128,128,192,192,128,128,128,192,144,144,128,128,176,128,128,144,128,160,128,128,128,128,128,128,128,128,128,144,160,128,128,128,128,128,192,128,192,128,128,128,128,192,160,128,144,128,192,128,192
192,128,144,144,128,144,128,128,128,192,128,128,144,128,128,192,160,128,128,128,144,192,128,128,144,128,128,208,192,128,192,192,144,128,160,128,160,192,128,128,144,144,128,128,128,128,128,192,128,128,160,128,192,128,128,192,128,144,128,192,144,160,128,128
176,192,128,128,144,144,192,160,128,144,128,144,192,192,160,192,128,128,128,176,160,128,128,128,160,144,192,128,128,128,128,128,128,128,128,144,128,192,128,160,128,144,128,160,128,128,208,128,128,144,128,144,128,128,208,192,144,128,144,128,144,192,192,128
128,128,128,144,128,192,128,192,144,192,144,128,192,128,128,128,128,160,128,192,192,128,128,128,192,128,128,128,128,192,144,128,128,128,128,192,128,144,192,128,192,128,144,128,192,192,128,144,192,144,192,128,128,128,128,192,144,128,128,192,128,128,128,160
128,144,192,128,128,128,128,128,128,128,144,160,144,128,128,192,192,128,144,144,128,128,192,128,144,128,144,128,128,144,128,144,128,128,144,128,144,128,144,128,128,192,144,128,128,128,128,128,128,128,128,128,192,128,144,128,128,144,128,144,160,128,160,128
144,192,128,192,144,128,128,128,128,128,128,160,128,128,160,144,128,160,128,128,128,192,144,128,160,128,128,128,160,128,160,192,128,128,144,192,144,192,160,128,128,144,128,144,128,160,160,128,192,160,160,160,128,128,128,144,192,128,144,128,128,128,192,128
144,128,128,160,128,128,160,144,128,160,192,128,128,128,128,144,176,128,192,128,128,192,160,128,128,192,128,128,128,128,128,144,128,128,128,128,128,144,144,128,144,128,128,144,128,128,144,128,176,128,192,128,192,128,128,192,128,192,144,128,192,144,128,128
192,144,192,192,128,128,192,192,160,192,144,128,128,128,128,128,160,128,128,128,160,128,128,144,128,192,192,160,192,144,192,128,144,128,128,128,128,128,128,192,144,128,128,144,144,160,192,128,128,128,128,128,144,128,144,128,128,128,192,192,192,128,128,192
128,128,144,192,128,128,128,144,128,128,128,192,128,128,144,128,128,160,192,128,128,160,128,128,128,128,144,144,128,160,192,128,128,128,128,160,128,128,144,128,128,144,128,128,128,128,128,128,192,128,128,128,128,128,128,144,192,128,128,192,128,128,160,128
192,128,128,160,128,144,128,128,128,128,128,128,128,128,128,144,128,144,128,128,128,128,128,144,128,128,192,128,192,192,144,128,128,144,160,144,128,128,192,128,128,144,144,128,192,160,128,128,128,128,128,192,192,192,128,128,128,128,192,128,144,128,192,144
128,128,128,128,128,128,160,128,128,160,128,144,128,176,160,128,128,128,128,128,128,128,128,144,128,128,128,128,176,128,176,128,144,176,128,160,144,128,128,128,128,128,128,128,128,128,128,144,192,128,128,128,144,192,128,128,192,176,128,128,160,128,144,128
128,128,160,160,128,128,128,128,144,128,128,128,128,128,128,128,144,144,160,128,128,160,128,192,128,128,128,128,128,128,144,192,160,128,128,128,144,128,128,128,128,128,128,160,128,192,160,144,128,192,128,128,128,128,128,144,128,128,128,128,128,128,128,128
128,128,192,192,128,192,128,144,128,128,128,128,160,128,128,144,128,160,128,160,128,192,128,192,128,192,160,144,128,144,192,128,144,128,128,128,144,144,160,128,128,144,192,128,144,128,128,144,192,192,144,128,128,128,128,128,128,128,128,128,128,128,144,128
160,128,144,144,128,128,160,128,128,192,128,192,128,128,128,128,128,128,192,176,192,128,160,128,128,128,176,128,128,128,128,128,128,128,160,128,160,128,128,144,128,192,192,128,192,128,192,144,128,128,144,128,192,128,192,128,192,144,192,128,192,128,128,128
128,144,128,128,192,192,128,128,128,144,128,128,128,128,128,128,128,160,128,128,128,128,128,192,192,128,192,128,128,192,128,128,128,128,160,128,128,144,128,192,144,192,128,192,128,128,128,192,160,128,192,128,192,128,176,128,128,144,144,128,144,128,192,192
128,128,128,128,128,128,128,128,192,128,144,128,128,128,128,128,192,128,128,128,128,128,128,192,128,144,128,128,128,128,128,128,192,128,144,192,128,144,144,128,160,192,144,128,128,160,128,144,128,144,128,192,128,128,144,144,144,192,128,128,128,128,192,192
128,128,128,192,144,128,128,128,128,128,144,160,128,128,128,128,128,128,128,144,128,128,128,176,128,128,128,144,128,192,128,128,192,192,128,128,128,160,192,128,128,128,128,128,128,128,144,128,128,128,128,160,192,160,144,144,128,128,128,144,160,192,128,128
128,192,128,128,176,144,192,128,128,192,144,128,192,128,144,128,128,192,144,128,160,192,128,128,128,128,160,192,128,128,128,128,144,128,128,128,192,176,128,128,128,128,192,160,128,128,128,128,128,128,128,192,192,144,192,128,144,192,176,176,128,144,128,128
192,128,160,128,128,128,192,128,128,128,128,160,128,192,192,144,192,192,128,128,192,128,128,128,128,128,192,128,144,128,160,128,144,144,128,144,160,128,128,192,128,144,128,128,128,128,128,144,192,128,128,144,128,128,128,128,128,192,144,128,128,128,160,128
128,128,128,144,128,128,128,128,192,144,192,128,128,128,128,128,192,144,160,128,176,128,128,192,128,128,128,128,128,144,192,176,128,128,128,192,160,128,128,128,128,128,128,160,144,144,128,144,128,128,144,128,128,128,128,144,192,128,144,144,176,144,192,128
144,128,128,128,208,128,160,192,128,192,128,128,144,160,128,144,128,176,128,128,160,128,128,128,128,176,128,144,192,128,128,160,128,128,128,128,128,128,192,128,176,160,128,128,128,128,128,128,144,128,192,192,128,160,128,128,128,128,128,128,192,128,128,128
144,128,128,144,144,128,128,144,128,144,144,128,144,144,128,144,128,128,128,144,128,128,128,128,128,128,128,144,128,128,128,128,128,128,128,128,192,128,192,144,128,192,192,160,128,144,128,144,192,192,128,128,128,128,192,160,128,128,144,144,160,144,128,128
128,128,128,128,160,128,128,128,144,128,144,176,160,144,128,128,128,128,160,144,128,128,128,144,128,128,192,128,192,128,128,128,192,192,128,128,128,128,192,128,128,128,128,192,128,144,144,128,192,160,160,128,128,144,128,128,192,144,128,128,128,192,128,128
128,144,176,128,192,128,128,176,128,128,128,128,144,128,128,128,128,160,128,128,128,160,128,128,160,128,144,128,144,128,144,128,192,192,128,192,128,128,144,128,128,144,128,128,128,144,128,128,128,128,144,128,192,144,128,192,192,144,128,128,128,128,128,128
